id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__google_entity_id
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,1995-01-06,UT,,Republican,,,,,ocd-division/country:us/state:ut,104,1997-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,1997-01-06,UT,,Republican,,,,,ocd-division/country:us/state:ut,105,1999-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,1999-01-06,UT,,Republican,http://bennett.senate.gov/,,,,ocd-division/country:us/state:ut,106,2001-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,2001-01-06,UT,,Republican,http://bennett.senate.gov/,,,,ocd-division/country:us/state:ut,107,2003-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,2003-01-06,UT,,Republican,http://bennett.senate.gov/,,,,ocd-division/country:us/state:ut,108,2005-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,2005-01-06,UT,,Republican,http://bennett.senate.gov,,,,ocd-division/country:us/state:ut,109,2007-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,2007-01-06,UT,,Republican,http://bennett.senate.gov,,,,ocd-division/country:us/state:ut,110,2009-01-03,,kg:/m/01xtg9
B000382,Robert Bennett,https://theunitedstates.io/images/congress/original/B000382.jpg,Robert,Bennett,"Bennett, Robert",1933-09-18,male,B000382,01280,S231,300007,N00006347,53351,S2UT00104,25708,Bob Bennett (politician),,,,,49307,Q715787,sen,2009-01-06,UT,,Republican,http://bennett.senate.gov,,,,ocd-division/country:us/state:ut,111,2011-01-03,,kg:/m/01xtg9
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1987-01-06,TX,,Democrat,,,,,ocd-division/country:us/state:tx,100,1989-01-03,,kg:/m/01rpmr
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1989-01-06,TX,,Democrat,,,,,ocd-division/country:us/state:tx,101,1991-01-03,,kg:/m/01rpmr
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1991-01-06,TX,,Democrat,,,,,ocd-division/country:us/state:tx,102,1993-01-03,,kg:/m/01rpmr
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1993-01-06,TX,,Democrat,,,,,ocd-division/country:us/state:tx,103,1993-12-31,,kg:/m/01rpmr
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1981-01-06,TX,,Democrat,,,,,ocd-division/country:us/state:tx,97,1983-01-03,,kg:/m/01rpmr
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1983-01-03,TX,,Democrat,,,,,ocd-division/country:us/state:tx,98,1983-01-06,,kg:/m/01rpmr
B000401,"Lloyd Bentsen, Jr.",https://theunitedstates.io/images/congress/original/B000401.jpg,Lloyd,Bentsen,"Bentsen, Lloyd",1921-02-11,male,B000401,01282,S009,401391,,,,,Lloyd Bentsen,9296,,,,660,Q455401,sen,1985-01-06,TX,,Democrat,,,,,ocd-division/country:us/state:tx,99,1987-01-03,,kg:/m/01rpmr
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1987-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,100,1989-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1989-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,101,1991-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1991-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,102,1993-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1993-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,103,1995-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1995-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,104,1997-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1997-01-07,DE,,Democrat,,,,,ocd-division/country:us/state:de,105,1999-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1999-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,106,2001-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,2001-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,107,2003-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,2003-01-07,DE,,Democrat,http://biden.senate.gov,,,,ocd-division/country:us/state:de,108,2005-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,2005-01-06,DE,,Democrat,http://biden.senate.gov,,,,ocd-division/country:us/state:de,109,2007-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,2007-01-06,DE,,Democrat,http://biden.senate.gov,,,,ocd-division/country:us/state:de,110,2009-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,2009-01-06,DE,,Democrat,http://biden.senate.gov,,,,ocd-division/country:us/state:de,111,2009-01-15,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1981-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,97,1983-01-03,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1983-01-03,DE,,Democrat,,,,,ocd-division/country:us/state:de,98,1983-01-06,,kg:/m/012gx2
B000444,"Joseph Biden, Jr.",https://theunitedstates.io/images/congress/original/B000444.jpg,Joseph,Biden,"Biden, Joseph",1942-11-20,male,B000444,01284,S010,300008,N00001669,53279,S8DE00012,34,Joe Biden,,,,,14101,Q6279,sen,1985-01-06,DE,,Democrat,,,,,ocd-division/country:us/state:de,99,1987-01-03,,kg:/m/012gx2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1987-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,100,1989-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1989-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,101,1991-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1991-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,102,1993-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1993-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,103,1995-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1995-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,104,1997-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1997-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,105,1999-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1999-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,106,2001-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,2001-01-06,NM,,Democrat,http://bingaman.senate.gov,,,,ocd-division/country:us/state:nm,107,2003-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,2003-01-06,NM,,Democrat,http://bingaman.senate.gov,,,,ocd-division/country:us/state:nm,108,2005-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,2005-01-06,NM,,Democrat,http://bingaman.senate.gov,,,,ocd-division/country:us/state:nm,109,2007-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,2007-01-06,NM,,Democrat,http://bingaman.senate.gov,703 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5521,202-224-2852,ocd-division/country:us/state:nm,110,2009-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,2009-01-06,NM,,Democrat,http://bingaman.senate.gov,703 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5521,202-224-2852,ocd-division/country:us/state:nm,111,2011-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,2011-01-06,NM,,Democrat,http://bingaman.senate.gov,703 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5521,202-224-2852,ocd-division/country:us/state:nm,112,2013-01-03,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1983-01-03,NM,,Democrat,,,,,ocd-division/country:us/state:nm,98,1983-01-06,,kg:/m/01xck2
B000468,Jeff Bingaman,https://theunitedstates.io/images/congress/original/B000468.jpg,Jeff,Bingaman,"Bingaman, Jeff",1943-10-03,male,B000468,01285,S167,300009,N00006518,53326,S2NM00021,590,Jeff Bingaman,,,,,14912,Q705498,sen,1985-01-06,NM,,Democrat,,,,,ocd-division/country:us/state:nm,99,1987-01-03,,kg:/m/01xck2
B000575,Roy Blunt,https://theunitedstates.io/images/congress/original/B000575.jpg,Roy,Blunt,"Blunt, Roy",1950-01-10,male,B000575,01464,S342,400034,N00005195,418,H6MO07128,45465,Roy Blunt,9520,Roy Blunt,153,,29735,Q1525924,sen,2011-01-06,MO,,Republican,http://www.blunt.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-5721,202-224-8149,ocd-division/country:us/state:mo,112,2013-01-03,,kg:/m/034fn4
B000575,Roy Blunt,https://theunitedstates.io/images/congress/original/B000575.jpg,Roy,Blunt,"Blunt, Roy",1950-01-10,male,B000575,01464,S342,400034,N00005195,418,H6MO07128,45465,Roy Blunt,9520,Roy Blunt,153,,29735,Q1525924,sen,2013-01-06,MO,,Republican,http://www.blunt.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-5721,202-224-8149,ocd-division/country:us/state:mo,113,2015-01-03,,kg:/m/034fn4
B000575,Roy Blunt,https://theunitedstates.io/images/congress/original/B000575.jpg,Roy,Blunt,"Blunt, Roy",1950-01-10,male,B000575,01464,S342,400034,N00005195,418,H6MO07128,45465,Roy Blunt,9520,Roy Blunt,153,,29735,Q1525924,sen,2015-01-06,MO,,Republican,http://www.blunt.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-5721,202-224-8149,ocd-division/country:us/state:mo,114,2017-01-03,,kg:/m/034fn4
B000575,Roy Blunt,https://theunitedstates.io/images/congress/original/B000575.jpg,Roy,Blunt,"Blunt, Roy",1950-01-10,male,B000575,01464,S342,400034,N00005195,418,H6MO07128,45465,Roy Blunt,9520,Roy Blunt,153,,29735,Q1525924,sen,2017-01-03,MO,,Republican,http://www.blunt.senate.gov/public,260 Russell Senate Office Building Washington DC 20510,202-224-5721,,ocd-division/country:us/state:mo,115,"",,kg:/m/034fn4
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1987-01-06,MO,,Republican,,,,,ocd-division/country:us/state:mo,100,1989-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1989-01-06,MO,,Republican,,,,,ocd-division/country:us/state:mo,101,1991-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1991-01-06,MO,,Republican,,,,,ocd-division/country:us/state:mo,102,1993-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1993-01-06,MO,,Republican,,,,,ocd-division/country:us/state:mo,103,1995-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1995-01-06,MO,,Republican,,,,,ocd-division/country:us/state:mo,104,1997-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1997-01-06,MO,,Republican,,,,,ocd-division/country:us/state:mo,105,1999-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,1999-01-06,MO,,Republican,http://bond.senate.gov/,,,,ocd-division/country:us/state:mo,106,2001-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,2001-01-06,MO,,Republican,http://bond.senate.gov/,,,,ocd-division/country:us/state:mo,107,2003-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,2003-01-06,MO,,Republican,http://bond.senate.gov/,,,,ocd-division/country:us/state:mo,108,2005-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,2005-01-06,MO,,Republican,http://bond.senate.gov,,,,ocd-division/country:us/state:mo,109,2007-01-03,,kg:/m/01_6h2
B000611,Kit Bond,https://theunitedstates.io/images/congress/original/B000611.jpg,Christopher,Bond,"Bond, Christopher",1939-03-06,male,B000611,01286,S200,300010,N00005178,53313,S6MO00289,2360,Kit Bond,,,,,15501,Q560427,sen,2007-01-06,MO,,Republican,http://bond.senate.gov,,,,ocd-division/country:us/state:mo,110,2009-01-03,,kg:/m/01_6h2
